System ID,System Name,School ID,School Name,Grade Cluster,2015,2016.0,2017.0,2018.0,2019.0,15 to 16,16 to 17,18 to 19,YoY Average,Average is positive?,Average score,CCRPI Score Data Availability (years),Applicable 25th Percentile,Average Score is in Top 75%?,CCRPI Scores Qualify Under Option C?,2019 BTO Designation
635,Colquitt County,3050,Stringfellow Elementary School,E,64.3,63.8,59.3,53.6,64.4,-0.0077760497667185,-0.0705329153605016,0.201492537313433,0.0410611907287376,Yes,61.08,2015-2019,66.04,No,No,Within Expected Range
635,Colquitt County,3052,CA Gray Junior High School,H,84.6,76.8,78.8,69.1,76.7,-0.0921985815602837,0.0260416666666667,0.109985528219971,0.0146095377754514,Yes,77.2,2015-2019,67.97,Yes,Yes,Beating the Odds
635,Colquitt County,3052,CA Gray Junior High School,M,66.0,69.8,69.8,78.2,78.5,0.0575757575757575,0.0,0.0038363171355498,0.0204706915704358,Yes,72.46,2015-2019,65.54,Yes,Yes,Beating the Odds
635,Colquitt County,3054,Okapilco Elementary School,E,80.6,72.7,63.9,48.8,56.5,-0.0980148883374689,-0.121045392022008,0.157786885245902,-0.0204244650378585,No,64.5,2015-2019,66.04,No,No,Below Expected Range
635,Colquitt County,4050,Cox Elementary School,E,55.5,54.7,60.4,68.6,65.6,-0.0144144144144144,0.104204753199269,-0.043731778425656,0.0153528534530661,Yes,60.96,2015-2019,66.04,No,No,Beating the Odds
635,Colquitt County,4052,Hamilton Elementary School,E,66.4,69.3,86.5,74.1,84.3,0.0436746987951806,0.248196248196248,0.137651821862348,0.143174256284592,Yes,76.12,2015-2019,66.04,Yes,Yes,Within Expected Range
635,Colquitt County,5054,Sunset Elementary School,E,70.8,65.6,73.7,70.2,68.9,-0.0734463276836159,0.123475609756098,-0.0185185185185185,0.0105035878513211,Yes,69.84,2015-2019,66.04,Yes,Yes,Below Expected Range
635,Colquitt County,ALL,All Schools,E,67.9,64.2,67.2,67.2,70.5,-0.0544918998527246,0.0467289719626168,0.0491071428571428,0.0137814049890117,Yes,67.4,2015-2019,66.04,Yes,Yes,
635,Colquitt County,ALL,All Schools,H,83.2,75.3,76.9,69.2,69.3,-0.0949519230769231,0.0212483399734397,0.0014450867052022,-0.0240861654660937,No,74.78,2015-2019,67.97,Yes,No,
635,Colquitt County,ALL,All Schools,M,64.8,65.6,61.7,72.6,72.7,0.0123456790123456,-0.059451219512195,0.0013774104683196,-0.0152427100105099,No,67.48,2015-2019,65.54,Yes,No,
636,Columbia County,101,Greenbrier Middle School,M,82.8,90.9,90.5,91.7,81.2,0.0978260869565218,-0.0044004400440044,-0.114503816793893,-0.0070260566271252,No,87.42,2015-2019,65.54,Yes,No,Below Expected Range
636,Columbia County,102,Lewiston Elementary School,E,81.3,81.6,84.0,82.1,89.4,0.0036900369003689,0.0294117647058824,0.0889159561510355,0.0406725859190956,Yes,83.68,2015-2019,66.04,Yes,Yes,Within Expected Range
636,Columbia County,103,Grovetown Middle School,M,79.1,72.4,67.7,76.8,65.7,-0.0847029077117571,-0.0649171270718232,-0.14453125,-0.0980504282611934,No,72.34,2015-2019,65.54,Yes,No,Below Expected Range
636,Columbia County,106,River Ridge Elementary,E,96.0,96.6,93.1,98.5,97.7,0.0062499999999999,-0.036231884057971,-0.0081218274111674,-0.0127012371563795,No,96.38,2015-2019,66.04,Yes,No,Beating the Odds
636,Columbia County,107,Evans Middle School,M,79.4,74.0,76.4,69.2,75.7,-0.0680100755667507,0.0324324324324325,0.0939306358381503,0.019450997567944,Yes,74.94,2015-2019,65.54,Yes,Yes,Below Expected Range
636,Columbia County,108,Stallings Island Middle School,M,89.3,94.5,89.1,75.2,87.4,0.0582306830907055,-0.0571428571428572,0.162234042553192,0.0544406228336799,Yes,87.1,2015-2019,65.54,Yes,Yes,Below Expected Range
636,Columbia County,112,Grovetown High School,H,88.4,86.8,91.3,82.5,76.9,-0.0180995475113123,0.0518433179723502,-0.0678787878787878,-0.01137833913925,No,85.18,2015-2019,67.97,Yes,No,Below Expected Range
636,Columbia County,173,Westmont Elementary School,E,87.7,81.0,79.7,74.4,87.8,-0.0763968072976055,-0.0160493827160494,0.18010752688172,0.0292204456226885,Yes,82.12,2015-2019,66.04,Yes,Yes,Beating the Odds
636,Columbia County,183,Harlem High School,H,83.0,85.5,76.7,70.2,73.7,0.0301204819277108,-0.102923976608187,0.0498575498575499,-0.0076486482743088,No,77.82,2015-2019,67.97,Yes,No,Below Expected Range
636,Columbia County,186,Evans Elementary School,E,86.8,82.6,81.4,85.9,87.4,-0.0483870967741936,-0.0145278450363195,0.0174621653084983,-0.0151509255006716,No,84.82,2015-2019,66.04,Yes,No,Within Expected Range
636,Columbia County,188,Blue Ridge Elementary School,E,85.9,88.6,80.1,77.1,80.0,0.0314318975552967,-0.0959367945823928,0.0376134889753568,-0.0089638026839131,No,82.34,2015-2019,66.04,Yes,No,Below Expected Range
636,Columbia County,189,Lakeside High School,H,84.1,92.0,88.4,84.3,83.3,0.0939357907253271,-0.0391304347826086,-0.0118623962040332,0.0143143199128951,Yes,86.42,2015-2019,67.97,Yes,Yes,Below Expected Range
636,Columbia County,190,Brookwood Elementary School,E,85.7,65.3,69.8,81.7,81.3,-0.23803967327888,0.0689127105666156,-0.0048959608323134,-0.0580076411815259,No,76.76,2015-2019,66.04,Yes,No,Within Expected Range
636,Columbia County,192,Stevens Creek Elementary School,E,90.8,90.6,93.0,93.5,97.0,-0.0022026431718062,0.0264900662251656,0.0374331550802139,0.0205735260445244,Yes,92.98,2015-2019,66.04,Yes,Yes,Beating the Odds
636,Columbia County,193,Riverside Middle School,M,84.8,86.0,87.2,87.8,82.5,0.0141509433962264,0.0139534883720931,-0.0603644646924829,-0.0107533443080545,No,85.66,2015-2019,65.54,Yes,No,Below Expected Range
636,Columbia County,194,Riverside Elementary School,E,90.4,83.7,82.9,92.8,90.2,-0.0741150442477876,-0.0095579450418159,-0.0280172413793103,-0.037230076889638,No,88.0,2015-2019,66.04,Yes,No,Within Expected Range
636,Columbia County,197,Greenbrier High School,H,84.1,92.6,97.8,91.1,87.5,0.101070154577883,0.0561555075593953,-0.0395170142700329,0.0392362159557486,Yes,90.62,2015-2019,67.97,Yes,Yes,Below Expected Range
636,Columbia County,208,Cedar Ridge Elementary School,E,82.0,78.8,72.5,87.8,79.3,-0.0390243902439025,-0.0799492385786802,-0.0968109339407745,-0.0719281875877857,No,80.08,2015-2019,66.04,Yes,No,Below Expected Range
636,Columbia County,212,Baker Place Elementary,E,81.8,79.1,77.8,92.3,75.8,-0.0330073349633252,-0.0164348925410872,-0.178764897074756,-0.0760690415263896,No,81.36,2015-2019,66.04,Yes,No,Below Expected Range
636,Columbia County,283,Harlem Middle School,M,79.8,76.6,78.8,68.2,75.1,-0.0401002506265665,0.0287206266318538,0.101173020527859,0.0299311321777155,Yes,75.7,2015-2019,65.54,Yes,Yes,Below Expected Range
636,Columbia County,290,Lakeside Middle School,M,72.6,76.0,75.4,63.3,64.2,0.0468319559228651,-0.0078947368421051,0.0142180094786731,0.017718409519811,Yes,70.3,2015-2019,65.54,Yes,Yes,Below Expected Range
636,Columbia County,297,Greenbrier Elementary School,E,83.4,85.9,88.5,86.2,89.6,0.0299760191846523,0.0302677532013969,0.0394431554524361,0.0332289759461618,Yes,86.72,2015-2019,66.04,Yes,Yes,Within Expected Range
636,Columbia County,397,Euchee Creek Elementary School,E,68.8,67.6,68.9,86.0,80.3,-0.0174418604651163,0.0192307692307694,-0.0662790697674419,-0.0214967203339296,No,74.32,2015-2019,66.04,Yes,No,Within Expected Range
636,Columbia County,398,Parkway Elementary School,E,,,83.3,81.7,90.4,,,0.106487148102815,0.106487148102815,Yes,86.05,2018-2019,65.75,Yes,Yes,Within Expected Range
636,Columbia County,2050,Columbia Middle School,M,79.9,80.5,81.0,69.9,71.2,0.0075093867334167,0.0062111801242236,0.0185979971387696,0.01077285466547,Yes,76.5,2015-2019,65.54,Yes,Yes,Below Expected Range
636,Columbia County,2052,Martinez Elementary School,E,86.4,91.1,80.3,92.0,78.5,0.054398148148148,-0.118551042810099,-0.146739130434783,-0.0702973416989111,No,85.66,2015-2019,66.04,Yes,No,Within Expected Range
636,Columbia County,3052,North Columbia Elementary School,E,87.7,83.2,87.1,88.3,84.3,-0.0513112884834664,0.0468749999999999,-0.0453001132502831,-0.0165788005779165,No,86.12,2015-2019,66.04,Yes,No,Within Expected Range
636,Columbia County,4050,Evans High School,H,79.0,83.7,87.1,83.6,80.4,0.059493670886076,0.0406212664277179,-0.0382775119617224,0.0206124751173572,Yes,82.76,2015-2019,67.97,Yes,Yes,Below Expected Range
636,Columbia County,4052,North Harlem Elementary School,E,60.0,63.3,63.1,74.5,75.9,0.055,-0.0031595576619272,0.0187919463087249,0.0235441295489325,Yes,67.36,2015-2019,66.04,Yes,Yes,Within Expected Range
636,Columbia County,5050,Grovetown Elementary School,E,72.6,59.3,60.0,76.9,73.9,-0.183195592286501,0.0118043844856662,-0.0390117035110533,-0.0701343037706295,No,68.54,2015-2019,66.04,Yes,No,Within Expected Range
636,Columbia County,5052,South Columbia Elementary School,E,79.4,74.9,67.1,80.4,81.8,-0.0566750629722922,-0.104138851802403,0.017412935323383,-0.0478003264837709,No,76.72,2015-2019,66.04,Yes,No,Within Expected Range
636,Columbia County,ALL,All Schools,E,82.2,80.3,77.3,89.1,85.3,-0.0231143552311436,-0.037359900373599,-0.042648709315376,-0.0343743216400395,No,82.84,2015-2019,66.04,Yes,No,
636,Columbia County,ALL,All Schools,H,83.4,87.8,88.1,85.4,80.2,0.0527577937649879,0.0034168564920273,-0.0608899297423888,-0.0015717598284578,No,84.98,2015-2019,67.97,Yes,No,
636,Columbia County,ALL,All Schools,M,79.7,77.7,77.9,73.3,74.7,-0.0250941028858218,0.0025740025740026,0.019099590723056,-0.001140169862921,No,76.66,2015-2019,65.54,Yes,No,
637,Cook County,101,Cook County Middle School,M,80.0,73.7,74.5,71.2,79.8,-0.07875,0.010854816824966,0.120786516853933,0.0176304445596329,Yes,75.84,2015-2019,65.54,Yes,Yes,Beating the Odds
637,Cook County,104,Cook Elementary School,E,72.5,65.3,58.8,62.0,69.7,-0.0993103448275862,-0.0995405819295559,0.124193548387097,-0.0248857927900151,No,65.66,2015-2019,66.04,No,No,Within Expected Range
637,Cook County,111,Cook High School,H,77.4,74.8,70.7,67.3,71.5,-0.03359173126615,-0.0548128342245989,0.062407132243685,-0.0086658110823546,No,72.34,2015-2019,67.97,Yes,No,Within Expected Range
637,Cook County,196,Cook Primary School,E,,,,50.5,76.5,,,0.514851485148515,0.514851485148515,Yes,63.5,2018-2019,65.75,No,No,Beating the Odds
637,Cook County,ALL,All Schools,E,72.4,64.6,58.6,61.9,69.6,-0.107734806629834,-0.0928792569659442,0.124394184168013,-0.0254066264759219,No,65.42,2015-2019,66.04,No,No,
637,Cook County,ALL,All Schools,H,76.9,74.3,70.2,67.3,71.5,-0.033810143042913,-0.0551816958277254,0.062407132243685,-0.0088615688756511,No,72.04,2015-2019,67.97,Yes,No,
637,Cook County,ALL,All Schools,M,79.5,72.7,74.0,71.2,79.8,-0.0855345911949685,0.0178817056396148,0.120786516853933,0.0177112104328596,Yes,75.44,2015-2019,65.54,Yes,Yes,
638,Coweta County,101,Arbor Springs Elementary,E,84.2,83.3,90.0,80.7,92.1,-0.0106888361045131,0.0804321728691477,0.141263940520446,0.0703357590950269,Yes,86.06,2015-2019,66.04,Yes,Yes,Beating the Odds
638,Coweta County,103,Willis Road Elementary,E,80.8,76.7,80.0,78.6,87.2,-0.0507425742574257,0.0430247718383311,0.10941475826972,0.0338989852835419,Yes,80.66,2015-2019,66.04,Yes,Yes,Beating the Odds
638,Coweta County,106,Lee Middle School,M,76.4,74.3,80.5,83.6,91.7,-0.0274869109947645,0.0834454912516824,0.0968899521531102,0.0509495108033427,Yes,81.3,2015-2019,65.54,Yes,Yes,Beating the Odds
638,Coweta County,115,Brooks Elementary,E,83.0,84.6,96.3,90.7,95.1,0.0192771084337349,0.138297872340426,0.0485115766262403,0.0686955191334669,Yes,89.94,2015-2019,66.04,Yes,Yes,Beating the Odds
638,Coweta County,189,White Oak Elementary School,E,75.5,72.9,85.8,73.3,80.8,-0.0344370860927152,0.176954732510288,0.102319236016371,0.081612294144648,Yes,77.66,2015-2019,66.04,Yes,Yes,Within Expected Range
638,Coweta County,191,Canongate Elementary School,E,88.9,91.8,88.0,78.3,93.8,0.0326209223847018,-0.0413943355119825,0.197956577266922,0.0630610547132138,Yes,88.16,2015-2019,66.04,Yes,Yes,Beating the Odds
638,Coweta County,192,Newnan Crossing Elementary School,E,76.5,75.5,74.1,84.3,90.3,-0.0130718954248366,-0.018543046357616,0.0711743772241993,0.0131864784805822,Yes,80.14,2015-2019,66.04,Yes,Yes,Beating the Odds
638,Coweta County,195,Jefferson Parkway Elementary School,E,64.1,66.4,66.4,72.3,77.8,0.0358814352574105,0.0,0.0760719225449516,0.0373177859341207,Yes,69.4,2015-2019,66.04,Yes,Yes,Beating the Odds
638,Coweta County,196,Northgate High School,H,85.6,84.5,81.4,83.5,88.2,-0.0128504672897196,-0.0366863905325443,0.0562874251497006,0.0022501891091455,Yes,84.64,2015-2019,67.97,Yes,Yes,Within Expected Range
638,Coweta County,199,Poplar Road Elementary School,E,75.5,62.9,64.4,59.2,70.3,-0.166887417218543,0.0238473767885534,0.1875,0.0148199865233367,Yes,66.46,2015-2019,66.04,Yes,Yes,Below Expected Range
638,Coweta County,201,Welch Elementary School,E,67.2,64.1,72.0,67.7,76.2,-0.0461309523809525,0.123244929797192,0.125553914327917,0.0675559639147189,Yes,69.44,2015-2019,66.04,Yes,Yes,Within Expected Range
638,Coweta County,203,Glanton Elementary,E,64.5,61.8,62.8,53.3,78.3,-0.0418604651162791,0.0161812297734628,0.469043151969981,0.147787972209055,Yes,64.14,2015-2019,66.04,No,No,Within Expected Range
638,Coweta County,289,East Coweta Middle School,M,84.4,83.1,81.9,71.1,79.8,-0.0154028436018959,-0.0144404332129963,0.122362869198312,0.0308398641278067,Yes,80.06,2015-2019,65.54,Yes,Yes,Within Expected Range
638,Coweta County,295,Thomas Crossroads Elementary School,E,80.0,75.6,84.8,85.4,83.1,-0.0550000000000001,0.121693121693122,-0.0269320843091336,0.013253679127996,Yes,81.78,2015-2019,66.04,Yes,Yes,Within Expected Range
638,Coweta County,299,Madras Middle School,M,84.7,88.3,92.8,87.2,87.1,0.0425029515938606,0.0509626274065685,-0.0011467889908257,0.0307729300032011,Yes,88.02,2015-2019,65.54,Yes,Yes,Within Expected Range
638,Coweta County,301,Smokey Road Middle School,M,66.0,66.9,78.4,71.2,71.0,0.0136363636363637,0.171898355754858,-0.0028089887640449,0.0609085768757256,Yes,70.7,2015-2019,65.54,Yes,Yes,Within Expected Range
638,Coweta County,389,East Coweta High School,H,79.5,77.0,71.3,77.9,82.2,-0.0314465408805031,-0.0740259740259741,0.055198973042362,-0.0167578472880384,No,77.58,2015-2019,67.97,Yes,No,Within Expected Range
638,Coweta County,395,Arnall Middle School,M,78.3,75.5,75.8,86.3,89.8,-0.0357598978288633,0.0039735099337748,0.0405561993047509,0.0029232704698874,Yes,81.14,2015-2019,65.54,Yes,Yes,Beating the Odds
638,Coweta County,1050,Arnco-Sargent Elementary School,E,69.2,67.0,72.8,71.8,70.7,-0.0317919075144509,0.0865671641791044,-0.0153203342618384,0.0131516408009384,Yes,70.3,2015-2019,66.04,Yes,Yes,Within Expected Range
638,Coweta County,1054,Ruth Hill Elementary School,E,57.3,52.3,81.6,72.1,83.9,-0.087260034904014,0.560229445506692,0.163661581137309,0.212210330579996,Yes,69.44,2015-2019,66.04,Yes,Yes,Beating the Odds
638,Coweta County,1056,Evans Middle School,M,68.2,69.3,74.9,80.5,77.4,0.0161290322580644,0.0808080808080809,-0.0385093167701863,0.019475932098653,Yes,74.06,2015-2019,65.54,Yes,Yes,Within Expected Range
638,Coweta County,2050,Atkinson Elementary School,E,76.4,73.6,69.6,79.5,65.6,-0.036649214659686,-0.0543478260869565,-0.174842767295598,-0.0886132693474134,No,72.94,2015-2019,66.04,Yes,No,Below Expected Range
638,Coweta County,2052,Eastside Elementary School,E,59.8,67.8,66.9,82.4,80.4,0.133779264214047,-0.0132743362831857,-0.0242718446601942,0.0320776944235556,Yes,71.46,2015-2019,66.04,Yes,Yes,Within Expected Range
638,Coweta County,2056,Northside Elementary School,E,70.6,77.8,88.2,85.2,89.7,0.101983002832861,0.133676092544987,0.0528169014084507,0.0961586655954331,Yes,82.3,2015-2019,66.04,Yes,Yes,Beating the Odds
638,Coweta County,3052,Elm Street Elementary School,E,82.3,67.9,79.2,81.8,91.9,-0.174969623329283,0.166421207658321,0.123471882640587,0.0383078223232083,Yes,80.62,2015-2019,66.04,Yes,Yes,Beating the Odds
638,Coweta County,3054,Moreland Elementary School,E,67.3,74.0,74.8,82.8,82.6,0.099554234769688,0.0108108108108108,-0.0024154589371981,0.0359831955477669,Yes,76.3,2015-2019,66.04,Yes,Yes,Within Expected Range
638,Coweta County,5054,Newnan High School,H,80.0,77.5,79.2,82.6,81.5,-0.03125,0.0219354838709678,-0.0133171912832929,-0.007543902470775,No,80.16,2015-2019,67.97,Yes,No,Beating the Odds
638,Coweta County,5056,Western Elementary School,E,63.3,58.7,68.2,73.4,83.3,-0.0726698262243285,0.161839863713799,0.134877384196185,0.0746824738952185,Yes,69.38,2015-2019,66.04,Yes,Yes,Beating the Odds
638,Coweta County,ALL,All Schools,E,75.6,70.8,75.2,79.7,86.3,-0.0634920634920635,0.0621468926553673,0.082810539523212,0.0271551228955053,Yes,77.52,2015-2019,66.04,Yes,Yes,
638,Coweta County,ALL,All Schools,H,81.9,78.6,76.7,81.8,83.2,-0.0402930402930404,-0.0241730279898218,0.0171149144254279,-0.0157837179524781,No,80.44,2015-2019,67.97,Yes,No,
638,Coweta County,ALL,All Schools,M,75.8,74.6,79.7,85.0,84.1,-0.0158311345646438,0.0683646112600537,-0.0105882352941177,0.0139817471337641,Yes,79.84,2015-2019,65.54,Yes,Yes,
639,Crawford County,192,Crawford County Elementary School,E,54.9,67.5,65.0,59.6,57.9,0.229508196721312,-0.037037037037037,-0.028523489932886,0.0546492232504628,Yes,60.98,2015-2019,66.04,No,No,Below Expected Range
639,Crawford County,193,Crawford County High School,H,56.8,62.1,72.7,62.2,65.3,0.0933098591549297,0.170692431561997,0.0498392282958198,0.104613839670915,Yes,63.82,2015-2019,67.97,No,No,Below Expected Range
639,Crawford County,202,Crawford County Middle School,M,50.8,67.7,58.2,76.0,75.0,0.332677165354331,-0.140324963072378,-0.0131578947368421,0.0597314358483702,Yes,65.54,2015-2019,65.54,No,No,Within Expected Range
639,Crawford County,ALL,All Schools,E,54.9,67.0,65.0,59.6,57.9,0.22040072859745,-0.0298507462686567,-0.028523489932886,0.0540088307986358,Yes,60.88,2015-2019,66.04,No,No,
639,Crawford County,ALL,All Schools,H,56.8,62.1,72.2,62.2,65.3,0.0933098591549297,0.162640901771337,0.0498392282958198,0.101929996407362,Yes,63.72,2015-2019,67.97,No,No,
639,Crawford County,ALL,All Schools,M,50.8,67.2,57.7,76.0,75.0,0.322834645669292,-0.141369047619048,-0.0131578947368421,0.0561025677711339,Yes,65.34,2015-2019,65.54,No,No,
640,Crisp County,115,Crisp County Primary School,E,,,,63.4,69.6,,,0.0977917981072555,0.0977917981072555,Yes,66.5,2018-2019,65.75,Yes,Yes,Within Expected Range
640,Crisp County,196,Crisp County High School,H,68.3,72.0,74.5,64.7,69.2,0.054172767203514,0.0347222222222222,0.0695517774343122,0.0528155889533495,Yes,69.74,2015-2019,67.97,Yes,Yes,Below Expected Range
640,Crisp County,197,Crisp County Middle School,M,69.5,63.4,61.9,66.8,75.8,-0.0877697841726619,-0.0236593059936909,0.134730538922156,0.0077671495852676,Yes,67.48,2015-2019,65.54,Yes,Yes,Beating the Odds
640,Crisp County,2052,Crisp County Elementary School,E,61.5,57.4,60.4,60.5,67.2,-0.0666666666666667,0.0522648083623693,0.110743801652893,0.0321139811161984,Yes,61.4,2015-2019,66.04,No,No,Within Expected Range
640,Crisp County,ALL,All Schools,E,65.2,58.9,57.6,61.6,66.9,-0.0966257668711657,-0.0220713073005093,0.0860389610389611,-0.0108860377109046,No,62.04,2015-2019,66.04,No,No,
640,Crisp County,ALL,All Schools,H,67.8,71.0,73.5,64.7,69.2,0.0471976401179941,0.0352112676056338,0.0695517774343122,0.0506535617193134,Yes,69.24,2015-2019,67.97,Yes,Yes,
640,Crisp County,ALL,All Schools,M,68.5,62.4,61.4,66.8,75.8,-0.089051094890511,-0.016025641025641,0.134730538922156,0.0098846010020012,Yes,66.98,2015-2019,65.54,Yes,Yes,
641,Dade County,101,Dade Elementary School,E,81.6,80.3,74.0,82.0,83.6,-0.0159313725490196,-0.0784557907845579,0.0195121951219512,-0.0249583227372088,No,80.3,2015-2019,66.04,Yes,No,Within Expected Range
641,Dade County,195,Dade County High School,H,72.9,70.3,68.3,76.0,77.0,-0.0356652949245543,-0.0284495021337127,0.0131578947368421,-0.0169856341071416,No,72.9,2015-2019,67.97,Yes,No,Within Expected Range
641,Dade County,275,Davis Elementary School,E,85.1,79.0,91.2,75.0,77.8,-0.0716803760282021,0.154430379746836,0.0373333333333333,0.0400277790173222,Yes,81.62,2015-2019,66.04,Yes,Yes,Within Expected Range
641,Dade County,295,Dade Middle School,M,74.7,75.4,70.8,73.7,72.0,0.0093708165997323,-0.0610079575596818,-0.023066485753053,-0.0249012089043342,No,73.32,2015-2019,65.54,Yes,No,Below Expected Range
641,Dade County,ALL,All Schools,E,82.2,78.6,83.1,81.0,82.4,-0.0437956204379563,0.0572519083969466,0.017283950617284,0.0102467461920914,Yes,81.46,2015-2019,66.04,Yes,Yes,
641,Dade County,ALL,All Schools,H,72.9,70.3,68.3,76.0,77.0,-0.0356652949245543,-0.0284495021337127,0.0131578947368421,-0.0169856341071416,No,72.9,2015-2019,67.97,Yes,No,
641,Dade County,ALL,All Schools,M,74.2,74.9,70.3,73.7,72.0,0.0094339622641509,-0.0614152202937251,-0.023066485753053,-0.025015914594209,No,73.02,2015-2019,65.54,Yes,No,
642,Dawson County,103,Kilough Elementary School,E,79.1,75.3,82.3,73.5,79.9,-0.0480404551201011,0.0929614873837981,0.0870748299319729,0.04399862073189,Yes,78.02,2015-2019,66.04,Yes,Yes,Within Expected Range
