System ID,System Name,School ID,School Name,Grade Cluster,2015,2016,2017,2018,2019,15 to 16,16 to 17,18 to 19,YoY Average,Average is positive?,Average score,CCRPI Score Data Availability (years),Applicable 25th Percentile,Average Score is in Top 75%?,CCRPI Scores Qualify Under Option C?,2019 BTO Designation
679,Jasper County,ALL,All Schools,H,74.9,68.9,74.7,75.2,77.7,-0.080106809,0.084179971,0.033244681,0.012439281,Yes,74.28,2015-2019,67.97,Yes,Yes,
679,Jasper County,ALL,All Schools,M,63.3,62.3,74.6,74.9,71.8,-0.015797788,0.197431782,-0.041388518,0.046748492,Yes,69.38,2015-2019,65.54,Yes,Yes,
680,Jeff Davis County,105,Jeff Davis Primary School,E,,,,70.9,61.4,,,-0.133991537,-0.133991537,No,66.15,2018-2019,65.75,Yes,No,Below Expected Range
680,Jeff Davis County,111,Jeff Davis Middle School,M,67.6,70.8,61.4,76.3,76.9,0.047337278,-0.132768362,0.007863696,-0.025855796,No,70.6,2015-2019,65.54,Yes,No,Beating the Odds
680,Jeff Davis County,175,Jeff Davis Elementary School,E,73.7,76,72.9,80.8,65.9,0.031207598,-0.040789474,-0.184405941,-0.064662605,No,73.86,2015-2019,66.04,Yes,No,Below Expected Range
680,Jeff Davis County,199,Jeff Davis High School,H,67,74.8,81.7,73.8,74.1,0.11641791,0.092245989,0.004065041,0.070909647,Yes,74.28,2015-2019,67.97,Yes,Yes,Within Expected Range
680,Jeff Davis County,ALL,All Schools,E,72.3,74.8,72.1,78.8,65.9,0.034578147,-0.036096257,-0.163705584,-0.055074565,No,72.78,2015-2019,66.04,Yes,No,
680,Jeff Davis County,ALL,All Schools,H,66,74.3,81.2,73.8,74.1,0.125757576,0.092866756,0.004065041,0.074229791,Yes,73.88,2015-2019,67.97,Yes,Yes,
680,Jeff Davis County,ALL,All Schools,M,67.1,70.3,60.9,76.3,76.9,0.047690015,-0.13371266,0.007863696,-0.026052983,No,70.3,2015-2019,65.54,Yes,No,
681,Jefferson County,196,Jefferson County High School,H,64.1,58.5,59.9,54.6,57.8,-0.087363495,0.023931624,0.058608059,-0.001607937,No,58.98,2015-2019,67.97,No,No,Below Expected Range
681,Jefferson County,296,Louisville Middle School,M,68.6,66.5,67.8,51.2,70.6,-0.030612245,0.019548872,0.37890625,0.122614292,Yes,64.94,2015-2019,65.54,No,No,Within Expected Range
681,Jefferson County,396,Wrens Middle School,M,71.4,61.6,61.7,64.5,67.5,-0.137254902,0.001623377,0.046511628,-0.029706632,No,65.34,2015-2019,65.54,No,No,Within Expected Range
681,Jefferson County,1050,Carver Elementary School,E,71.4,60.9,67.8,61.5,65.2,-0.147058824,0.113300493,0.060162602,0.008801424,Yes,65.36,2015-2019,66.04,No,No,Within Expected Range
681,Jefferson County,1550,Louisville Academy,E,63.2,68.3,67.8,47.9,59.8,0.080696203,-0.007320644,0.248434238,0.107269932,Yes,61.4,2015-2019,66.04,No,No,Below Expected Range
681,Jefferson County,3550,Wrens Elementary School,E,59.6,56.9,58.4,65.9,71,-0.045302013,0.026362039,0.077389985,0.019483337,Yes,62.36,2015-2019,66.04,No,No,Beating the Odds
681,Jefferson County,ALL,All Schools,E,66.2,59.9,62.8,56.7,68.3,-0.095166163,0.048414023,0.204585538,0.052611133,Yes,62.78,2015-2019,66.04,No,No,
681,Jefferson County,ALL,All Schools,H,63.1,58,59.4,54.6,57.8,-0.080824089,0.024137931,0.058608059,0.000640634,Yes,58.58,2015-2019,67.97,No,No,
681,Jefferson County,ALL,All Schools,M,67.4,63,62.9,57.6,72.5,-0.065281899,-0.001587302,0.258680556,0.063937118,Yes,64.68,2015-2019,65.54,No,No,
682,Jenkins County,101,Jenkins County Middle School,M,53.1,61.2,55.5,72.1,73.4,0.152542373,-0.093137255,0.018030513,0.025811877,Yes,63.06,2015-2019,65.54,No,No,Within Expected Range
682,Jenkins County,201,Jenkins County High School,H,63.7,65.1,74.4,61.1,76.3,0.021978022,0.142857143,0.248772504,0.137869223,Yes,68.12,2015-2019,67.97,Yes,Yes,Beating the Odds
682,Jenkins County,1050,Jenkins County Elementary School,E,54.4,61.5,72.3,69.6,69,0.130514706,0.175609756,-0.00862069,0.099167924,Yes,65.36,2015-2019,66.04,No,No,Beating the Odds
682,Jenkins County,ALL,All Schools,E,53.9,61,71.8,69.6,69,0.131725417,0.17704918,-0.00862069,0.100051303,Yes,65.06,2015-2019,66.04,No,No,
682,Jenkins County,ALL,All Schools,H,63.7,65.1,73.9,61.1,76.3,0.021978022,0.135176651,0.248772504,0.135309059,Yes,68.02,2015-2019,67.97,Yes,Yes,
682,Jenkins County,ALL,All Schools,M,52.6,61.2,55.5,72.1,73.4,0.163498099,-0.093137255,0.018030513,0.029463786,Yes,62.96,2015-2019,65.54,No,No,
683,Johnson County,101,Johnson County Middle School,M,70.7,69.7,77.6,72.9,78.6,-0.014144272,0.113342898,0.0781893,0.059129309,Yes,73.9,2015-2019,65.54,Yes,Yes,Beating the Odds
683,Johnson County,197,Johnson County Elementary School,E,64.2,67,78.3,57.2,79.6,0.043613707,0.168656716,0.391608392,0.201292938,Yes,69.26,2015-2019,66.04,Yes,Yes,Beating the Odds
683,Johnson County,201,Johnson County High School ,H,69.3,68.8,68.4,67.6,66.1,-0.007215007,-0.005813953,-0.022189349,-0.011739437,No,68.04,2015-2019,67.97,Yes,No,
683,Johnson County,ALL,All Schools,E,64.2,66.5,77.8,57.2,79.6,0.035825545,0.169924812,0.391608392,0.199119583,Yes,69.06,2015-2019,66.04,Yes,Yes,
683,Johnson County,ALL,All Schools,H,69.3,68.3,67.9,67.6,66.1,-0.014430014,-0.005856515,-0.022189349,-0.014158626,No,67.84,2015-2019,67.97,No,No,
683,Johnson County,ALL,All Schools,M,70.2,68.7,77.1,72.9,78.6,-0.021367521,0.122270742,0.0781893,0.059697507,Yes,73.5,2015-2019,65.54,Yes,Yes,
684,Jones County,101,Clifton Ridge Middle School,M,76.9,77.6,69.8,70.4,75.4,0.009102731,-0.100515464,0.071022727,-0.006796669,No,74.02,2015-2019,65.54,Yes,No,Within Expected Range
684,Jones County,102,Mattie Wells Elementary School,E,74,74.9,60.8,73.8,68.5,0.012162162,-0.188251001,-0.071815718,-0.082634852,No,70.4,2015-2019,66.04,Yes,No,Within Expected Range
684,Jones County,106,Gray Station Middle School,M,85.9,78.8,74.8,71.4,70.4,-0.082654249,-0.050761421,-0.014005602,-0.049140424,No,76.26,2015-2019,65.54,Yes,No,Below Expected Range
684,Jones County,114,Turner Woods Elementary School,E,81.4,86.2,83.1,79.3,79.6,0.058968059,-0.035962877,0.003783102,0.008929428,Yes,81.92,2015-2019,66.04,Yes,Yes,Within Expected Range
684,Jones County,192,Jones County High School,H,81.8,76.8,77.3,67.7,79.9,-0.061124694,0.006510417,0.180206795,0.041864172,Yes,76.7,2015-2019,67.97,Yes,Yes,Within Expected Range
684,Jones County,199,Dames Ferry Elementary School,E,81.7,83.8,76,74.3,78.6,0.025703794,-0.093078759,0.057873486,-0.00316716,No,78.88,2015-2019,66.04,Yes,No,Within Expected Range
684,Jones County,1550,Gray Elementary School,E,79.9,74.7,82.2,73.7,71.9,-0.065081352,0.100401606,-0.024423338,0.003632306,Yes,76.48,2015-2019,66.04,Yes,Yes,Below Expected Range
684,Jones County,ALL,All Schools,E,77.9,77.2,73.6,75.5,73.5,-0.008985879,-0.046632124,-0.026490066,-0.027369357,No,75.54,2015-2019,66.04,Yes,No,
684,Jones County,ALL,All Schools,H,81.8,76.8,76.8,67.7,79.9,-0.061124694,0,0.180206795,0.039694033,Yes,76.6,2015-2019,67.97,Yes,Yes,
684,Jones County,ALL,All Schools,M,82.1,77.4,70.7,70.6,71.3,-0.057247259,-0.086563307,0.009915014,-0.044631851,No,74.42,2015-2019,65.54,Yes,No,
685,Lamar County,105,Lamar County Elementary School,E,63.5,60.4,74.3,75.5,54.7,-0.048818898,0.23013245,-0.275496689,-0.031394379,No,65.68,2015-2019,66.04,No,No,Below Expected Range
685,Lamar County,175,Lamar County High School,H,77.3,74.3,73.9,68.1,77.6,-0.038809832,-0.00538358,0.139500734,0.031769107,Yes,74.24,2015-2019,67.97,Yes,Yes,Within Expected Range
685,Lamar County,199,Lamar County Middle School,M,59.9,63.9,61.7,76.8,61.6,0.066777963,-0.034428795,-0.197916667,-0.055189166,No,64.78,2015-2019,65.54,No,No,Below Expected Range
685,Lamar County,205,Lamar County Primary School,E,,,,73.7,62.3,,,-0.15468114,-0.15468114,No,68,2018-2019,65.75,Yes,No,Below Expected Range
685,Lamar County,ALL,All Schools,E,63.4,59.2,73.6,75.4,54.7,-0.066246057,0.243243243,-0.274535809,-0.032512874,No,65.26,2015-2019,66.04,No,No,
685,Lamar County,ALL,All Schools,H,77.3,73.8,73.9,68.1,77.6,-0.045278137,0.001355014,0.139500734,0.031859204,Yes,74.14,2015-2019,67.97,Yes,Yes,
685,Lamar County,ALL,All Schools,M,59.4,63.4,61.7,76.8,61.6,0.067340067,-0.02681388,-0.197916667,-0.052463493,No,64.58,2015-2019,65.54,No,No,
686,Lanier County,101,Lanier County Middle School,M,80,74.1,76.6,66.7,75.2,-0.07375,0.033738192,0.127436282,0.029141491,Yes,74.52,2015-2019,65.54,Yes,Yes,Within Expected Range
686,Lanier County,111,Lanier County Elementary School,E,62.9,83.6,84.5,70.9,72.3,0.3290938,0.01076555,0.019746121,0.11986849,Yes,74.84,2015-2019,66.04,Yes,Yes,Within Expected Range
686,Lanier County,201,Lanier County High School,H,82.7,74.6,73.8,72.8,71.3,-0.097944377,-0.010723861,-0.020604396,-0.043090878,No,75.04,2015-2019,67.97,Yes,No,Within Expected Range
686,Lanier County,3050,Lanier County Primary School,E,,,,56.5,69.1,,,0.22300885,0.22300885,Yes,62.8,2018-2019,65.75,No,No,Within Expected Range
686,Lanier County,ALL,All Schools,E,62.8,82.4,83.3,71,72,0.312101911,0.01092233,0.014084507,0.112369583,Yes,74.3,2015-2019,66.04,Yes,Yes,
686,Lanier County,ALL,All Schools,H,82.7,74.1,73.3,72.8,71.3,-0.103990326,-0.010796221,-0.020604396,-0.045130314,No,74.84,2015-2019,67.97,Yes,No,
686,Lanier County,ALL,All Schools,M,79.5,73.6,75.6,66.7,75.2,-0.074213836,0.027173913,0.127436282,0.026798786,Yes,74.12,2015-2019,65.54,Yes,Yes,
687,Laurens County,101,Southwest Laurens Elementary,E,67.9,76.1,78.9,85,84.9,0.120765832,0.036793693,-0.001176471,0.052127685,Yes,78.56,2015-2019,66.04,Yes,Yes,Beating the Odds
687,Laurens County,104,East Laurens Primary School,E,,,,51.2,84.3,,,0.646484375,0.646484375,Yes,67.75,2018-2019,65.75,Yes,Yes,Beating the Odds
687,Laurens County,105,East Laurens Elementary School,E,73.1,74.4,79.6,70.4,77.7,0.017783858,0.069892473,0.103693182,0.063789838,Yes,75.04,2015-2019,66.04,Yes,Yes,Beating the Odds
687,Laurens County,110,West Laurens High School,H,81.6,82.8,83,81.7,82.6,0.014705882,0.002415459,0.011015912,0.009379084,Yes,82.34,2015-2019,67.97,Yes,Yes,Beating the Odds
687,Laurens County,197,East Laurens High School,H,71.1,68.6,73.2,68.4,76.6,-0.035161744,0.067055394,0.119883041,0.05059223,Yes,71.58,2015-2019,67.97,Yes,Yes,Beating the Odds
687,Laurens County,201,Northwest Laurens Elementary,E,76.6,76.5,88.1,84.8,89.3,-0.001305483,0.151633987,0.053066038,0.067798181,Yes,83.06,2015-2019,66.04,Yes,Yes,Beating the Odds
687,Laurens County,297,East Laurens Middle School,M,60.5,72.6,82,65,85,0.2,0.129476584,0.307692308,0.212389631,Yes,73.02,2015-2019,65.54,Yes,Yes,Beating the Odds
687,Laurens County,2054,West Laurens Middle School,M,70.3,72.4,78.8,79.4,78.6,0.029871977,0.08839779,-0.010075567,0.036064734,Yes,75.9,2015-2019,65.54,Yes,Yes,Within Expected Range
687,Laurens County,ALL,All Schools,E,72.8,73.9,80.5,84.1,85.1,0.01510989,0.089309878,0.011890606,0.038770125,Yes,79.28,2015-2019,66.04,Yes,Yes,
687,Laurens County,ALL,All Schools,H,78,78.2,78.4,78.6,81,0.002564103,0.002557545,0.030534351,0.011885333,Yes,78.84,2015-2019,67.97,Yes,Yes,
687,Laurens County,ALL,All Schools,M,65.8,72.1,79.3,72.7,82.4,0.095744681,0.099861304,0.133425034,0.109677006,Yes,74.46,2015-2019,65.54,Yes,Yes,
688,Lee County,101,Lee County Middle School West,M,77.3,79.8,80.4,72.4,88,0.032341527,0.007518797,0.215469613,0.085109979,Yes,79.58,2015-2019,65.54,Yes,Yes,Beating the Odds
688,Lee County,103,Lee County Elementary School,E,77.3,88.6,85.8,83.6,86.3,0.1461837,-0.031602709,0.032296651,0.048959214,Yes,84.32,2015-2019,66.04,Yes,Yes,Beating the Odds
688,Lee County,114,Lee County Middle School East,M,72.5,79,80.5,84.2,73.8,0.089655172,0.018987342,-0.123515439,-0.004957642,No,78,2015-2019,65.54,Yes,No,Below Expected Range
688,Lee County,187,Lee County Primary School,E,,,,85.5,92.4,,,0.080701754,0.080701754,Yes,88.95,2018-2019,65.75,Yes,Yes,Beating the Odds
688,Lee County,193,Lee County High School,H,88.3,82.3,85.9,80.6,86.2,-0.06795017,0.043742406,0.069478908,0.015090381,Yes,84.66,2015-2019,67.97,Yes,Yes,Beating the Odds
688,Lee County,197,Kinchafoonee Primary School,E,,,,78.3,84.1,,,0.074074074,0.074074074,Yes,81.2,2018-2019,65.75,Yes,Yes,Beating the Odds
688,Lee County,209,Lee High School 9th Grade Campus,H,85.6,90.5,86,79.1,79.3,0.057242991,-0.049723757,0.002528445,0.003349226,Yes,84.1,2015-2019,67.97,Yes,Yes,Within Expected Range
688,Lee County,209,Lee High School 9th Grade Campus,M,,,,,,,,,,,,,,No,,Within Expected Range
688,Lee County,393,Twin Oaks Elementary,E,71.8,81.5,80.5,78.4,85.5,0.135097493,-0.012269939,0.090561224,0.071129593,Yes,79.54,2015-2019,66.04,Yes,Yes,Beating the Odds
688,Lee County,ALL,All Schools,E,73.6,83.6,81.1,83.2,84.9,0.135869565,-0.029904306,0.020432692,0.04213265,Yes,81.28,2015-2019,66.04,Yes,Yes,
688,Lee County,ALL,All Schools,H,88,85.6,87.2,79.4,84,-0.027272727,0.018691589,0.057934509,0.016451123,Yes,84.84,2015-2019,67.97,Yes,Yes,
688,Lee County,ALL,All Schools,M,74.5,77.7,79,78.6,84.3,0.04295302,0.016731017,0.072519084,0.044067707,Yes,78.82,2015-2019,65.54,Yes,Yes,
689,Liberty County,100,Waldo Pafford Elementary School,E,71.1,67.9,66.2,80,72.4,-0.045007032,-0.025036819,-0.095,-0.055014617,No,71.52,2015-2019,66.04,Yes,No,Beating the Odds
689,Liberty County,101,Midway Middle School,M,63.4,70.2,76.5,79,79.4,0.107255521,0.08974359,0.005063291,0.067354134,Yes,73.7,2015-2019,65.54,Yes,Yes,Beating the Odds
689,Liberty County,102,Liberty Elementary School ,E,63.6,69.3,79.2,79.4,80.8,0.089622642,0.142857143,0.017632242,0.083370675,Yes,74.46,2015-2019,66.04,Yes,Yes,
689,Liberty County,105,Bradwell Institute,H,82,81.1,78.2,69.3,75.6,-0.01097561,-0.035758323,0.090909091,0.014725053,Yes,77.24,2015-2019,67.97,Yes,Yes,Beating the Odds
689,Liberty County,180,Button Gwinnett Elementary School,E,64.3,69.7,67.3,73.7,62.3,0.083981337,-0.034433286,-0.15468114,-0.035044363,No,67.46,2015-2019,66.04,Yes,No,Within Expected Range
689,Liberty County,183,Lyman Hall Elementary School,E,68.1,75.4,60.5,67.3,67.6,0.107195301,-0.197612732,0.004457652,-0.02865326,No,67.78,2015-2019,66.04,Yes,No,Within Expected Range
689,Liberty County,189,Joseph Martin Elementary School,E,67.9,72.7,72.7,79.9,67.3,0.070692194,0,-0.157697121,-0.029001642,No,72.1,2015-2019,66.04,Yes,No,Within Expected Range
689,Liberty County,192,Liberty County High School,H,90.1,85.9,73.7,66.5,75.5,-0.046614872,-0.142025611,0.135338346,-0.017767379,No,78.34,2015-2019,67.97,Yes,No,Within Expected Range
689,Liberty County,194,Taylors Creek Elementary School,E,75,80.5,82.6,79.3,72.4,0.073333333,0.026086957,-0.087011349,0.004136314,Yes,77.96,2015-2019,66.04,Yes,Yes,Within Expected Range
689,Liberty County,195,Snelson-Golden Middle School,M,58.4,59.4,68.5,68.6,67.4,0.017123288,0.153198653,-0.017492711,0.050943076,Yes,64.46,2015-2019,65.54,No,No,Within Expected Range
659,Franklin County,3050,Franklin County High School,H,84.6,84.4,80.6,80.2,83.6,-0.002364066,-0.045023697,0.042394015,-0.001664583,No,82.68,2015-2019,67.97,Yes,No,Beating the Odds
689,Liberty County,197,Lewis Frasier Middle School,M,73.9,80.4,80.7,72.5,75.5,0.087956698,0.003731343,0.04137931,0.044355784,Yes,76.6,2015-2019,65.54,Yes,Yes,Beating the Odds
689,Liberty County,ALL,All Schools,E,66.8,72.8,66.9,79.5,70.1,0.089820359,-0.081043956,-0.118238994,-0.03648753,No,71.22,2015-2019,66.04,Yes,No,
689,Liberty County,ALL,All Schools,H,83.6,81.2,75.2,68.9,74.9,-0.028708134,-0.073891626,0.087082729,-0.005172344,No,76.76,2015-2019,67.97,Yes,No,
689,Liberty County,ALL,All Schools,M,65.3,69.1,73.9,73.7,73.6,0.058192956,0.069464544,-0.001356852,0.042100216,Yes,71.12,2015-2019,65.54,Yes,Yes,
690,Lincoln County,101,Lincoln County Middle School,M,75.9,68.2,77,65.4,78.5,-0.101449275,0.129032258,0.20030581,0.075962931,Yes,73,2015-2019,65.54,Yes,Yes,Within Expected Range
690,Lincoln County,110,Lincoln County High School,H,83.7,83,84.5,75.2,68,-0.008363202,0.018072289,-0.095744681,-0.028678531,No,78.88,2015-2019,67.97,Yes,No,Below Expected Range
690,Lincoln County,176,Lincoln County Elementary School,E,74.7,78.1,78.5,82.4,72.4,0.045515395,0.005121639,-0.121359223,-0.023574063,No,77.22,2015-2019,66.04,Yes,No,Within Expected Range
690,Lincoln County,ALL,All Schools,E,74.2,76.6,77.5,82.4,72.4,0.032345013,0.011749347,-0.121359223,-0.025754954,No,76.62,2015-2019,66.04,Yes,No,
690,Lincoln County,ALL,All Schools,H,83.2,82.5,83.5,75.2,68,-0.008413462,0.012121212,-0.095744681,-0.030678977,No,78.48,2015-2019,67.97,Yes,No,
690,Lincoln County,ALL,All Schools,M,74.9,67.7,76,65.4,78.5,-0.096128171,0.122599705,0.20030581,0.075592448,Yes,72.5,2015-2019,65.54,Yes,Yes,
691,Long County,100,Smiley Elementary School,E,,,,71,81.2,,,0.143661972,0.143661972,Yes,76.1,2018-2019,65.75,Yes,Yes,Beating the Odds
691,Long County,114,Long County Middle School,M,63.7,69.4,77.1,80.4,,0.089481947,0.110951009,,0.100216478,Yes,70.06666667,2015-2017,64.66666667,Yes,Yes,Beating the Odds
691,Long County,205,Long County High School,H,71.3,74.6,82.1,73.3,78,0.04628331,0.100536193,0.064120055,0.070313186,Yes,75.86,2015-2019,67.97,Yes,Yes,Beating the Odds
691,Long County,214,Walker Elementary School,E,60.6,64.4,63.8,67,,0.062706271,-0.00931677,,0.02669475,Yes,62.93333333,2015-2017,64.66666667,No,No,
691,Long County,288,Long County Middle School,M,,,,,83.8,,,,,,,,,No,,Beating the Odds
691,Long County,289,McClelland Elementary School,E,,,,,70.1,,,,,,,,,No,,Within Expected Range
691,Long County,ALL,All Schools,E,66,64.9,61.8,68.9,69.8,-0.016666667,-0.047765794,0.013062409,-0.01712335,No,66.28,2015-2019,66.04,Yes,No,
691,Long County,ALL,All Schools,H,71.3,73.6,81.1,73.3,78,0.032258065,0.101902174,0.064120055,0.066093431,Yes,75.46,2015-2019,67.97,Yes,Yes,
691,Long County,ALL,All Schools,M,63.7,68.4,75.1,80.4,83.8,0.073783359,0.097953216,0.042288557,0.071341711,Yes,74.28,2015-2019,65.54,Yes,Yes,
692,Lowndes County,100,Dewar Elementary ,E,87.3,86.3,88.8,84.5,72.1,-0.011454754,0.028968714,-0.146745562,-0.043077201,No,83.8,2015-2019,66.04,Yes,No,
692,Lowndes County,111,Westside Elementary School,E,83.1,84.4,85,92.3,77.6,0.015643803,0.007109005,-0.159263272,-0.045503488,No,84.48,2015-2019,66.04,Yes,No,Within Expected Range
692,Lowndes County,112,Pine Grove Middle School,M,91.3,88.2,85.8,93.2,93.8,-0.033953998,-0.027210884,0.006437768,-0.018242371,No,90.46,2015-2019,65.54,Yes,No,Beating the Odds
692,Lowndes County,194,Moulton-Branch Elementary School,E,74.6,73.7,80.4,79.1,78.5,-0.012064343,0.090909091,-0.007585335,0.023753138,Yes,77.26,2015-2019,66.04,Yes,Yes,Beating the Odds
692,Lowndes County,195,Hahira Elementary School,E,90.9,87.3,93.7,80.2,88.1,-0.03960396,0.073310424,0.098503741,0.044070068,Yes,88.04,2015-2019,66.04,Yes,Yes,Beating the Odds
692,Lowndes County,211,Pine Grove Elementary School,E,89.7,83.3,88.2,79.3,64.3,-0.071348941,0.058823529,-0.189155107,-0.06722684,No,80.96,2015-2019,66.04,Yes,No,Below Expected Range
692,Lowndes County,1050,Clyattville Elementary School,E,82,80.7,80.8,77.8,79.2,-0.015853659,0.001239157,0.017994859,0.001126786,Yes,80.1,2015-2019,66.04,Yes,Yes,Beating the Odds
692,Lowndes County,1052,Lowndes Middle School,M,73.8,73.5,73.1,82.1,85.3,-0.004065041,-0.005442177,0.038976857,0.009823213,Yes,77.56,2015-2019,65.54,Yes,Yes,Beating the Odds
692,Lowndes County,3050,Hahira Middle School,M,82.3,87.5,79.2,79.5,90.1,0.063183475,-0.094857143,0.133333333,0.033886555,Yes,83.72,2015-2019,65.54,Yes,Yes,Beating the Odds
692,Lowndes County,4050,Lake Park Elementary School,E,92,88.7,86.4,69.1,67.6,-0.035869565,-0.025930101,-0.02170767,-0.027835779,No,80.76,2015-2019,66.04,Yes,No,Below Expected Range
692,Lowndes County,5050,Lowndes High School,H,81.4,78.5,79.6,83.5,87.3,-0.035626536,0.014012739,0.045508982,0.007965062,Yes,82.06,2015-2019,67.97,Yes,Yes,Beating the Odds
692,Lowndes County,ALL,All Schools,E,84.2,83,84.9,83.7,75.1,-0.014251781,0.022891566,-0.102747909,-0.031369375,No,82.18,2015-2019,66.04,Yes,No,
692,Lowndes County,ALL,All Schools,H,81.4,78,79.1,83.5,87.3,-0.041769042,0.014102564,0.045508982,0.005947501,Yes,81.86,2015-2019,67.97,Yes,Yes,
692,Lowndes County,ALL,All Schools,M,81.7,80.8,77.1,87.4,90.1,-0.011015912,-0.045792079,0.030892449,-0.008638514,No,83.42,2015-2019,65.54,Yes,No,
693,Lumpkin County,101,Lumpkin County High School,H,82,84.9,80,76.8,68.1,0.035365854,-0.057714959,-0.11328125,-0.045210118,No,78.36,2015-2019,67.97,Yes,No,Below Expected Range
693,Lumpkin County,103,Blackburn Elementary School,E,89.6,92.6,76.6,68.5,83.6,0.033482143,-0.172786177,0.220437956,0.027044641,Yes,82.18,2015-2019,66.04,Yes,Yes,Beating the Odds
693,Lumpkin County,191,Long Branch Elementary School,E,73.1,82.6,72.8,51,75.2,0.12995896,-0.118644068,0.474509804,0.161941565,Yes,70.94,2015-2019,66.04,Yes,Yes,Within Expected Range
693,Lumpkin County,1050,Lumpkin County Middle School,M,73.6,72.8,63.6,72,78.6,-0.010869565,-0.126373626,0.091666667,-0.015192175,No,72.12,2015-2019,65.54,Yes,No,Within Expected Range
693,Lumpkin County,2050,Lumpkin County Elementary School,E,82.5,83.1,85,80.7,69.5,0.007272727,0.022864019,-0.138785626,-0.036216293,No,80.16,2015-2019,66.04,Yes,No,Below Expected Range
