data_source,site_name,site_address,site_city,site_county,site_latitude,site_longitude,undesirable_activity
google_places,Brad's Auto Service,"56 Davis Drive, Taylorsville",,,34.0889569,-84.993816,auto_repair_station
google_places,Farmer Johns Parts,"650 Taylorsville Macedonia Road Southwest, Taylorsville",,,34.1728601,-84.983589,auto_repair_station
google_places,Champ's Performance,"24 Winter Wood Drive, Taylorsville",,,34.1038433,-84.9294225,auto_repair_station
google_places,Martins Auto Rolls & Bentley,"3607 Cartersville Highway Southeast, Rome",,,34.2075425,-85.0447087,auto_repair_station
google_places,Lynn's Your Mobile Mechanic,"1815 Old Alabama Road, Taylorsville",,,34.1027876,-84.9952728,auto_repair_station
google_places,Millennium Truck Repair,"2649 Cartersville Highway suit 100, Rockmart",,,34.05785719999999,-84.99394389999999,auto_repair_station
google_places,Martins Auto Parts,"3601 Cartersville Highway Southeast, Rome",,,34.2069974,-85.0407058,auto_repair_station
google_places,Poteete Auto Parts,"745 Flint Hill Road, Aragon",,,34.0737796,-85.0656856,auto_repair_station
google_places,Etowah Fields-02GE,"Hardin Bridge Road Southwest, Kingston",,,34.1759482,-84.9194636,excessive_noise
google_places,Walmart Auto Care Centers,"101 Market Place Boulevard, Cartersville",,,34.2030096,-84.7876383,auto_repair_station
google_places,NAPA Auto Parts - Quality Auto Parts,"410 North Tennessee Street, Cartersville",,,34.174932,-84.793776,auto_repair_station
google_places,Shottenkirk Honda of Cartersville,"539 East Main Street, Cartersville",,,34.1696063,-84.7830049,auto_repair_station
google_places,Robert Loehr Chrysler Dodge Jeep RAM SRT and FIAT,"567 East Main Street, Cartersville",,,34.1701409,-84.78209079999999,auto_repair_station
google_places,Meineke Car Care Center,"701 Joe Frank Harris Parkway Southeast, Cartersville",,,34.1806726,-84.78586030000001,auto_repair_station
google_places,Jiffy Lube,"920A Joe Frank Harris Parkway Southeast, Cartersville",,,34.198051,-84.7909655,auto_repair_station
google_places,Truck Specialties,"516 North Tennessee Street, Cartersville",,,34.1770105,-84.79376069999999,auto_repair_station
google_places,Deaton Fleet Solutions Corp,"17 River Drive, Cartersville",,,34.1474104,-84.797538,auto_repair_station
google_places,Advance Auto Parts,"915 Joe Frank Harris Parkway Southeast, Cartersville",,,34.197766,-84.79241739999999,auto_repair_station
google_places,Marathon Brake systems,"125 Old Mill Road, Cartersville",,,34.1508838,-84.7962759,auto_repair_station
google_places,Cartersville Car Wash,"225 East Church Street, Cartersville",,,34.167721,-84.792096,auto_repair_station
google_places,Painters Supply & Equipment Co.,"411 North Tennessee Street, Cartersville",,,34.1751405,-84.793088,auto_repair_station
google_places,danddrestoration,"539 Georgia 61, Cartersville",,,34.1608069,-84.80323250000001,auto_repair_station
google_places,Bullet Liner of Cartersville,"1261 West Avenue, Cartersville",,,34.1495984,-84.82917669999999,auto_repair_station
google_places,Jackson Speed and Custom,"19 Curtis Court Southwest, Cartersville",,,34.142928,-84.8450046,auto_repair_station
google_places,Discount Tire,"55 North Morningside Drive, Cartersville",,,34.1687092,-84.78741749999999,auto_repair_station
google_places,Shottenkirk Honda Parts & Service,"539 East Main Street, Cartersville",,,34.1696176,-84.7829155,auto_repair_station
google_places,Chevron,"1153 Burnt Hickory Road, Cartersville",,,34.1653276,-84.8291543,auto_repair_station
google_places,Matthews Kia of Cartersville,"595 East Main Street, Cartersville",,,34.1709593,-84.78185529999999,auto_repair_station
google_places,A Mobile Maintenance,"120 Peach Orchard Road, Cartersville",,,34.1448591,-84.74503729999999,auto_repair_station
google_places,1st Class Auto Glass,"26 Young Street, Cartersville",,,34.18082029999999,-84.8028994,auto_repair_station
google_places,Little River Hot Rods,"160 Wansley Drive Southeast # A, Cartersville",,,34.1880047,-84.78130589999999,auto_repair_station
google_places,RAC Automotive 4x4 Offroad,"10 Eagles Court, Cartersville",,,34.1956408,-84.79376069999999,auto_repair_station
google_places,Skene's Transmission Service,"528 Cassville Road, Cartersville",,,34.193582,-84.8229253,auto_repair_station
google_places,Cooper Automotive Repair Inc,"269 Market Place Boulevard #322, Cartersville",,,34.2008694,-84.79179859999999,auto_repair_station
google_places,Mobile Headliner Service,"79 Buena Vista Circle, Cartersville",,,34.2037201,-84.78150869999999,auto_repair_station
google_places,Atlanta Wheel Doctor,"146 Kelli Clark Court Southeast, Cartersville",,,34.0857152,-84.7276818,auto_repair_station
google_places,Matthews Garage,"18 Pinson Drive, Cartersville",,,34.2069549,-84.82994839999999,auto_repair_station
google_places,Daryl's Motorcycle Services,"627 North Tennessee Street, Cartersville",,,34.1793091,-84.79334759999999,auto_repair_station
google_places,First Class Collision Center,"1331E Joe Frank Harris Parkway Southeast, Cartersville",,,34.205921,-84.8169308,auto_repair_station
google_places,Copart - Cartersville,"1880 Georgia 113 Bldg 1, Cartersville",,,34.11632,-84.891885,auto_repair_station
google_places,Express Tires,"1335 Joe Frank Harris Parkway Southeast, Cartersville",,,34.2060782,-84.8178253,auto_repair_station
google_places,Woods Performance Tuning,"580 Center Road, Cartersville",,,34.1986961,-84.7457962,auto_repair_station
google_places,Pep Boys,"425 Grassdale Road, Cartersville",,,34.21092030000001,-84.8185019,auto_repair_station
google_places,Go Karts South,"188 North Morningside Drive, Cartersville",,,34.17510499999999,-84.7856066,auto_repair_station
google_places,W.W. Williams,"73 Center Road, Cartersville",,,34.1848011,-84.7799161,auto_repair_station
google_places,Quality Transmission of Bartow Co,"1640 Joe Frank Harris Parkway Southeast, Cartersville",,,34.2111676,-84.8296045,auto_repair_station
google_places,Matthews Garage,"1 Cut Off Road, Cartersville",,,34.2112733,-84.834195,auto_repair_station
google_places,Atlanta Auto Brokers,"1225 Joe Frank Harris Parkway Southeast, Cartersville",,,34.203766,-84.811359,auto_repair_station
google_places,City Motors-Cartersville Inc,"352 North Tennessee Street, Cartersville",,,34.1740305,-84.7940983,auto_repair_station
google_places,Advance Auto Parts,"774 West Avenue, Cartersville",,,34.15849999999999,-84.81319169999999,auto_repair_station
google_places,Crest Auto Truck & Equipment,"640 Joe Frank Harris Parkway Southeast, Cartersville",,,34.1598009,-84.7843511,auto_repair_station
google_places,Styles Auto Care,"1261 West Avenue, Cartersville",,,34.1495907,-84.82920320000001,auto_repair_station
google_places,AutoZone Auto Parts,"140 South Tennessee Street, Cartersville",,,34.164383,-84.7926821,auto_repair_station
google_places,Mission Tire & Automotive - a Main Street Auto shop,"121 South Gilmer Street, Cartersville",,,34.164595,-84.794384,auto_repair_station
google_places,Carquest Auto Parts - The TACK Company - Cartersville,"203 North Tennessee Street, Cartersville",,,34.1697185,-84.7930501,auto_repair_station
google_places,Garrett Automotive,"227 South Erwin Street, Cartersville",,,34.1616732,-84.7958805,auto_repair_station
google_places,Johnson Tire Co,"1104 North Tennessee Street, Cartersville",,,34.1901341,-84.7962821,auto_repair_station
google_places,Metal Conversion Tech LLC,"63 Industrial Drive Suite A, Cartersville",,,34.155077,-84.79205,auto_repair_station
google_places,Firestone Complete Auto Care,"307 Market Place Boulevard, Cartersville",,,34.1993252,-84.7907438,auto_repair_station
google_places,Cartersville Tires & Wheels,"798 West Avenue, Cartersville",,,34.1576625,-84.8146861,auto_repair_station
google_places,AutoZone Auto Parts,"931 Joe Frank Harris Parkway Southeast, Cartersville",,,34.1982773,-84.7934866,auto_repair_station
google_places,Extreme Propulsion,"715 Joe Frank Harris Parkway Southeast, Cartersville",,,34.18175,-84.7859735,auto_repair_station
google_places,KAMS Auto Service Center,"4978 Cobb Parkway Northwest, Acworth",,,34.0748815,-84.72657009999999,auto_repair_station
google_places,Advance Auto Parts,"1444 Joe Frank Harris Parkway Southeast, Cartersville",,,34.208882,-84.823405,auto_repair_station
google_places,Cagle's U-Pull-It,"1139 Old Alabama Road Southwest, Cartersville",,,34.1145204,-84.8674395,auto_repair_station
google_places,Valencia Car Audio,"1144 North Tennessee Street #A, Cartersville",,,34.19649020000001,-84.79850599999999,auto_repair_station
google_places,O'Reilly Auto Parts,"150 Market Square, Cartersville",,,34.1749338,-84.7881225,auto_repair_station
google_places,Carl's Discount Glass,"377 Old Mill Road e, Cartersville",,,34.151896,-84.81974699999999,auto_repair_station
google_places,Custom Auto Creations,"331 North Tennessee Street, Cartersville",,,34.1728948,-84.7931557,auto_repair_station
google_places,Wildcat Stadium,"45C9+79, Cartersville",,,34.1207458,-84.8315063,excessive_light
google_places,Weinman Stadium,"East Church Street, Cartersville",,,34.1684647,-84.7917575,excessive_light
google_places,Wolfpack Stadium,"3706 Harmony Grove Church Road, Dallas",,,34.0710295,-84.807019,excessive_light
google_places,Hidden Cloud Vapes,"129 East Felton Road, Cartersville",,,34.1960625,-84.7942759,excessive_light
google_places,Cartersville Airport,"119 Dallas Highway Southwest, Cartersville",,,34.1222471,-84.8499435,excessive_noise
google_places,CAP Hangar,"SE,, 255 Georgia 61, Cartersville",,,34.1186649,-84.8505101,excessive_noise
google_places,North Georgia Automotive,"2405 Georgia 92, Acworth",,,34.09582709999999,-84.6468015,auto_repair_station
google_places,Cabena's Japanese Auto Care,"3790 Georgia 92 #100, Acworth",,,34.0959246,-84.6257967,auto_repair_station
google_places,Auto Image Collision and Glass Inc,"6699 Bells Ferry Road, Woodstock",,,34.1344263,-84.5864296,auto_repair_station
google_places,BJ's Wholesale Club,"105 Long Drive, Woodstock",,,34.0808133,-84.5430932,auto_repair_station
google_places,Batteries Plus,"9820 Georgia 92 Suite 160, Woodstock",,,34.0856461,-84.5254137,auto_repair_station
google_places,SMART CARS INC,"4300 Acworth Industrial Drive Northwest, Acworth",,,34.05873880000001,-84.66095949999999,auto_repair_station
google_places,Mavis Tires & Brakes,"3080 Eagle Drive, Woodstock",,,34.1107675,-84.5551787,auto_repair_station
google_places,Camping World RV Sales,"505 Phillip Landrum Memorial Highway Parkway 575, Woodstock",,,34.09396339999999,-84.53085399999999,auto_repair_station
google_places,Advance Auto Parts,"5741 Bells Ferry Road, Acworth",,,34.09091999999999,-84.5805137,auto_repair_station
google_places,D.W. Campbell Tire & Service,"1906 Professional Way, Woodstock",,,34.08521789999999,-84.522932,auto_repair_station
google_places,The Tint Guy of Woodstock,"921 Jamerson Road, Marietta",,,34.0695648,-84.52344509999999,auto_repair_station
google_places,RP Collision / RP Autocare,"536 Industrial Drive, Woodstock",,,34.0902498,-84.5556996,auto_repair_station
google_places,Tint Atlanta,"9585 Main Street, Woodstock",,,34.0865708,-84.5190714,auto_repair_station
google_places,Auto Tech Supply,"525 Industrial Drive # 100, Woodstock",,,34.08947419999999,-84.558438,auto_repair_station
google_places,Chevron,"6741 Bells Ferry Road, Woodstock",,,34.1474311,-84.5905447,auto_repair_station
google_places,Autossey Automotive,"6683 Bells Ferry Road, Woodstock",,,34.1308917,-84.5868718,auto_repair_station
google_places,Southeastern Automotive,"525 Industrial Drive, Woodstock",,,34.089603,-84.55839379999999,auto_repair_station
google_places,Engineered Performance,"713 Copper Trace Way, Woodstock",,,34.12557290000001,-84.59350719999999,auto_repair_station
google_places,Alpha & Omega Automotive,"6739 Bells Ferry Road, Woodstock",,,34.1469076,-84.5911126,auto_repair_station
google_places,Walmart Auto Care Centers,"6435 Bells Ferry Road, Woodstock",,,34.1128055,-84.58460869999999,auto_repair_station
google_places,Kotic Kustoms,"6406 Bells Ferry Road, Woodstock",,,34.110207,-84.580852,auto_repair_station
google_places,Action Auto Glass,"711 Bascomb Commercial Parkway Suite 105, Woodstock",,,34.1047761,-84.57859069999999,auto_repair_station
google_places,Gerber Collision & Glass,"803 Bascomb Commercial Parkway, Woodstock",,,34.1034944,-84.5800387,auto_repair_station
google_places,Mr. Tire Auto Service Centers,"2465 Towne Lake Parkway, Woodstock",,,34.1146387,-84.55444560000001,auto_repair_station
google_places,Atlanta Specialty Vehicles,"525 Industrial Drive, Woodstock",,,34.0892577,-84.55821689999999,auto_repair_station
google_places,Valvoline Auto Service,"8615 Georgia 92, Woodstock",,,34.08774889999999,-84.54508899999999,auto_repair_station
google_places,Carriage Kia of Woodstock,"630 Olde Rope Mill Park Road, Woodstock",,,34.12928539999999,-84.52386059999999,auto_repair_station
google_places,Krause Family Ford,"195 Woodstock Parkway, Woodstock",,,34.1050643,-84.5291817,auto_repair_station
google_places,Krause Family Ford Service Center,"195 Woodstock Parkway, Woodstock",,,34.1050643,-84.5291817,auto_repair_station
google_places,Honda Parts Store,"8931 Georgia 92, Woodstock",,,34.0864275,-84.5410275,auto_repair_station
google_places,Honda Service Center,"8931 Georgia 92, Woodstock",,,34.0862202,-84.54099,auto_repair_station
google_places,G & L Automotive Repair,"6969 Glade Road Southeast, Acworth",,,34.12801289999999,-84.68408819999999,auto_repair_station
google_places,Open Roads Complete RV of Acworth Sales,"316 Northpoint Parkway, Acworth",,,34.0817801,-84.6606908,auto_repair_station
google_places,TotalQualityService Inc,"711 Bascomb Commercial Parkway, Woodstock",,,34.1048006,-84.5786467,auto_repair_station
google_places,Captain Kleen Speed Wash,"1480 George Busbee Parkway Northwest, Kennesaw",,,34.056452,-84.59259,auto_repair_station
google_places,Pep Boys,"1466 Georg, George Busbee Parkway Northwest, Kennesaw",,,34.055965,-84.592596,auto_repair_station
google_places,Pep Boys,"4980 Holly Springs Parkway, Woodstock",,,34.14296,-84.51124820000001,auto_repair_station
google_places,Meineke Car Care Center,"9777 Georgia 92, Woodstock",,,34.0868609,-84.5260404,auto_repair_station
google_places,Bavarian Repair,"204 Bell Place, Woodstock",,,34.1211483,-84.5096228,auto_repair_station
google_places,Sam's Club Tire & Battery,"9464 Main Street, Woodstock",,,34.0890569,-84.5203865,auto_repair_station
google_places,Jiffy Lube,"4156 Cherokee Street Northwest, Kennesaw",,,34.05148969999999,-84.59411999999999,auto_repair_station
google_places,Grease Monkey,"4323 Bells Ferry Road, Kennesaw",,,34.0566256,-84.55759839999999,auto_repair_station
google_places,"American Battery Services, LLC","5341 Old Highway 5 #206, Woodstock",,,34.1409142,-84.5041986,auto_repair_station
google_places,Flyin Wrench Motorsports,"9575 Main Street, Woodstock",,,34.0866131,-84.51855929999999,auto_repair_station
google_places,Road Runners Auto Solutions,"1301 Shiloh Road Northwest #211, Kennesaw",,,34.0488716,-84.5907112,auto_repair_station
google_places,Allen's Auto Services,"3265 Elwin Ragsdale Way, Acworth",,,34.1058412,-84.64190789999999,auto_repair_station
google_places,Frankfurt Foreign Automotive,"9817 Main Street, Woodstock",,,34.0831166,-84.5187174,auto_repair_station
google_places,Motor On Car Care,"3896 Jiles Court Northwest, Kennesaw",,,34.0472329,-84.602412,auto_repair_station
google_places,Pep Boys,"4290 Bells Ferry Road #102, Kennesaw",,,34.0557694,-84.555565,auto_repair_station
google_places,Automotive Dynamics,"6411 Holly Springs Parkway Suite #100, Woodstock",,,34.12678509999999,-84.4981703,auto_repair_station
google_places,Georgia Precision Gear,"825 Jamerson Road suite 204, Marietta",,,34.06924729999999,-84.52624639999999,auto_repair_station
google_places,Discount Tire,"160 Woodstock Square Avenue, Woodstock",,,34.08677,-84.5456174,auto_repair_station
google_places,Saab Service & Repair,"107 Elliott Industrial Drive, Woodstock",,,34.085818,-84.55928709999999,auto_repair_station
google_places,Rite On Tops,"3610 Kennesaw North Industrial Parkway # B, Kennesaw",,,34.0459164,-84.6151192,auto_repair_station
